"place_id","place_name"
"260","Hartlepool, United Kingdom"
"1166","Hartwell, Australia"
"5239","Haryana, India"
"1162","Haselmere, United Kingdom"
"875","Haslemere, United Kingdom"
"5306","Hasleysville, United States"
"5022","Hassocks, United Kingdom"
"3243","Hastings, New Zealand"
"358","Hastings, United Kingdom"
"4391","Hastings, VIC, Australia"
"3095","Hatch End, United Kingdom"
"1133","Hatfield, South Africa"
"1276","Hatfield, United Kingdom"
"5064","Hatherley, United Kingdom"
"3429","Hauppauga, United States"
"2661","Hauppauge NY, United States"
"5145","Hauppauge, N. Y., United States"
"196","Hauppauge, NY"
"1542","Hauppauge, NY, China"
"4694","Hauppauge, NY, Singapore"
"946","Hauppauge, NY, United States"
"5662","Hauppauge, NY:, United States"
"1536","Hauppauge, United States"
"4587","Hauptstr, Austria"
"6123","Havant, United Kingdom"
"2434","Havelte, Netherlands"
"4546","Haverhill, United Kingdom"
"6275","Haverhill, United States"
"989","Havertown, United States"
"2920","Hawaii, United States"
"6419","Hawera, New Zealand"
"3178","Hawes, United Kingdom"
"5108","Hawick, United Kingdom"
"6460","Hawke's Bay, New Zealand"
"2376","Hawker, ACT, Australia"
"3278","Hawkes Bay, New Zealand"
"1913","Hawkesbury Upton, United Kingdom"
"4424","Haworth, United Kingdom"
"366","Hawthorn, Australia"
"2542","Hawthorn, VIC, Australia"
"327","Hawthorn, Victoria, Australia"
"3459","Hayes, United Kingdom"
"6524","Hayle, United Kingdom"
"2970","Haymarket, Australia"
"5516","Hayward, CA, United States"
"633","Hayward, United States"
"123","Haywards Health, United Kingdom"
"498","Haywards Heath, United Kingdom"
"2416","Hazelbrook, Australia"
"2865","Hazelbrook, NSW, Australia"
"4712","Headington, United Kingdom"
"2465","Headley Down, United Kingdom"
"4752","Heald Green, United Kingdom"
"1224","Healesville, Australia"
"424","Heatherton, VIC, Australia"
"2248","Heathfield, United Kingdom"
"626","Heathrow, Fla, United States"
"377","Heathrow, United States"
"1991","Hebden Bridge, United Kingdom"
"2878","Heddon-on-the-Wall, United Kingdom"
"2458","Heerenveen, Netherlands"
"214","Heidelberg, Germany"
"5011","Heijningen, Netherlands"
"5342","Heiligkreuzsteinach, Germany"
"5246","Helena, MT"
"5321","Helena, MT, United States"
"2762","Helena, Mont"
"5236","Helena, United States"
"1029","Helmsley, United Kingdom"
"5013","Helsinki, Finland"
"4763","Helston, Cornwall, United Kingdom"
"4605","Helston, United Kingdom"
"346","Hemel Hempstead, United Kingdom"
"3510","Hemel Hemstead, United Kingdom"
"6112","Hemingstone, United Kingdom"
"3813","Henderson, NV"
"2194","Henderson, United States"
"4709","Hendersonville, United States"
"4588","Hengoed, United Kingdom"
"1130","Henley Beach, Australia"
"2309","Henley on Thames, United Kingdom"
"6239","Henley, United Kingdom"
"3326","Henley-On-Thames, United Kingdom"
"1278","Hepburn Springs, VIC, Australia"
"1832","Hepburn, Australia"
"4238","Hercules, CA"
"4820","Hercules, CA, United States"
"2989","Hercules, Canada"
"4703","Hercules, United States"
"2085","Hereford, United Kingdom"
"2870","Herefordshire, United Kingdom"
"2171","Herentals, Belgium"
"405","Herfolge, Denmark"
"2541","Herfordshire, United Kingdom"
"2219","Hermit Park, QLD, Australia"
"1455","Herndon, United States"
"4737","Herne Bay, United Kingdom"
"302","Hersham, United Kingdom"
"2573","Hershey, PA, United States"
"225","Hershey, United States"
"638","Hertford, United Kingdom"
"3460","Hertfordshire, United Kingdom"
"490","Herts, United Kingdom"
"6289","Hessen, Germany"
"5920","Heswall, United Kingdom"
"5931","Hexham, Northumberland, United Kingdom"
"2818","Hexham, United Kingdom"
"6050","Hickstead, United Kingdom"
"5293","High Halden, United Kingdom"
"3412","High Peak, United Kingdom"
"3518","High Ridge, United States"
"1151","High Wycombe, United Kingdom"
"2958","Higham Ferrers, United Kingdom"
"5290","Highbury, SA, Australia"
"3052","Highett, VIC, Australia"
"4739","Highgate, United Kingdom"
"6295","Highland City"
"949","Highland Park, United States"
"1341","Highland, United States"
"3759","Highland, Utah"
"3772","Hildesheim, Germany"
"2864","Hillesley, United Kingdom"
"3778","Hillingdon, United Kingdom"
"3188","Hillsboro, OR, United States"
"1312","Hillsboro, Oregon, United States"
"6368","Hillsboro, United States"
"6416","Hillsborough, NC, United States"
"6571","Hillsborough, NJ"
"2800","Hillsborough, United States"
"1499","Hillsdale, United States"
"2361","Hinckley, United Kingdom"
"536","Hindhead, Surrey, United Kingdom"
"6377","Hindmarsh SA, Australia"
"1020","Hindmarsh, SA, Australia"
"251","Hingham, United States"
"4154","Hinterforst, Swaziland"
"3534","Hitchin, United Kingdom"
"4839","Hitdorf, Germany"
"4406","Hobart, Australia"
"3632","Hobart, TAS, Australia"
"776","Hoboken, NJ, United States"
"682","Hoboken, United States"
"761","Hockley, United Kingdom"
"4867","Hod-Hasharon, Israel"
"30","Holbrook, MA, United States"
"1374","Holbrook, United States"
"737","Holden, United States"
"3384","Holicog"
"464","Holicog, United States"
"6410","Holicong, PA"
"5207","Holicong, PA, United States"
"2397","Holland, Netherlands"
"2456","Holland, OH, United States"
"2495","Holland, Ohio"
"2288","Holland, Ohio, United States"
"3485","Holliston, MA"
"3722","Hollywood, CA, United States"
"2377","Hollywood, FL, United States"
"605","Hollywood, United States"
"4438","Holmes Chapel, United Kingdom"
"1684","Holmfirth, United Kingdom"
"4411","Holne Publishing, United Kingdom"
"2563","Holsted, Denmark"
"2108","Holsworthy, United Kingdom"
"2415","Holt, MI, United States"
"2927","Holt, Mich., United States"
"5665","Holywood, United Kingdom"
"4929","Hombrechtikon, Switzerland"
"2162","Homewood, Illinois, United States"
"6426","Hondarribia, Spain"
"5302","Honduras"
"3659","Honesdale, PA, United States"
"1611","Honesdale, United States"
"393","Hong Kong"
"2045","Hong Kong, China"
"276","Hong Kong, Hong Kong"
"1256","Hong Kong, Japan"
"1625","Hong Kong, United Kingdom"
"5538","Honokaa, HI, United States"
"2242","Honolulu, HI, United Kingdom"
"402","Honolulu, HI, United States"
"2092","Honolulu, Hawaii"
"1778","Honolulu, United States"
"5126","Honululu, Hawaii, United States"
"383","Hoo, United Kingdom"
"547","Hook, United Kingdom"
"5529","Hoorn, Netherlands"
"2350","Hope Valley, United Kingdom"
"4001","Hope, United States"
"3018","Hopewell, United States"
"5582","Hopewell,N.J"
"6420","Hopkinsville, United States"
"2250","Horncastle, United Kingdom"
"3502","Hornchurch, United Kingdom"
"1988","Horndean, United Kingdom"
"1708","Hornsby, Australia"
"5839","Hornsea, United Kingdom"
"3950","Horsforth, Leeds, United Kingdom"
"2386","Horsforth, United Kingdom"
"232","Horsham, United Kingdom"
"3195","Horton, United Kingdom"
"4816","Houghton Le Spring, United Kingdom"
"4770","Houghton on the Hill, United Kingdom"
"1223","Houghton, South Africa"
"4733","Houghton-le-Spring, United Kingdom"
"1585","Houndmills, Basingstoke, Hampshire, United Kingdom"
"5366","Hounslow, United Kingdom"
"4919","Houston, TX"
"1351","Houston, TX, United States"
"3787","Houston, Tex."
"274","Houston, United States"
"3515","Hout Bay, South Africa"
"3945","Houten"
"3817","Houten, Netherlands"
"413","Hove, United Kingdom"
"3218","Howard Beach, United States"
"5446","Howrah, India"
"2407","Hoylake, United Kingdom"
"3987","Hubbardston, United States"
"6086","Hucclecote, Gloucester, United Kingdom"
"1330","Huddersfield, United Kingdom"
"4254","Hudson, United Kingdom"
"3506","Hudson, United States"
"4415","Hudson, WI, United States"
"5855","Huelva, Spain"
"4074","Huelva, United States"
"5155","Hugo, United States"
"1061","Hull, United Kingdom"
"5327","Humlebaek, Denmark"
"634","Hungary"
"2987","Hungerford, United Kingdom"
"5381","Huntingdale, VIC, Australia"
"3639","Huntingdon Beach, United States"
"5923","Huntingdon Valley, United States"
"2335","Huntingdon, NY, United States"
"54","Huntingdon, United Kingdom"
"1349","Huntingdon, United States"
"6395","Huntington Beach, CA"
"3631","Huntington Beach, CA, United States"
"2392","Huntington Beach, Calif"
"79","Huntington, NY, United States"
"2255","Huntsville, United States"
"3920","Hurstville, NSW, Australia"
"1663","Hyams Beach, Australia"
"5822","Hyattsville, United States"
"3207","Hyde Park, Australia"
"1595","Hyde, United Kingdom"
"1202","Hythe, United Kingdom"
"640","IA, United States"
"1908","ID, United States"
"3382","IL, United Kingdom"
"1319","IL, United States"
"1469","IN, United States"
"4571","Iasi, Romania"
"5260","Ibadan, Nigeria"
"4222","Ibos-Tarbes, France"
"2475","Ickenham, United Kingdom"
"1635","Idaho, United States"
"3445","Idianapolis, United States"
"1721","Ifafi, South Africa"
"5481","Ijamsville, United States"
"1508","Ilford, United Kingdom"
"1463","Ilkley, United Kingdom"
"4374","Illanois, United States"
"3626","Illford, United Kingdom"
"722","Illinois, United States"
"3895","Illinos, United States"
"595","Illnois, United States"
"2319","Illovo, South Africa"
"513","Ilminster, United Kingdom"
"6022","Immingham, United Kingdom"
"2763","Independence, United States"
"180","India"
"5309","India, India"
"246","Indiana, United States"
"5842","Indianapolis"
"2633","Indianapolis, IN"
"4928","Indianapolis, IN, United Kingdom"
"297","Indianapolis, IN, United States"
"6248","Indianapolis, Ind"
"4354","Indianapolis, Ind., United States"
"3662","Indianapolis, Indiana, United States"
"210","Indianapolis, United States"
"3124","Indooroopilly, Australia"
"4746","Ingatestone, United Kingdom"
"3766","Inglewood, CA, United States"
"2418","Inkpen, United Kingdom"
"5767","Inowrocław, Poland"
"5086","Int'l Maritime Econo, Canada"
"871","Intercourse, United States"
"5142","Intl. Maritime Econo, Canada"
"5179","Invercargill, N.Z., New Zealand"
"1244","Invercargill, New Zealand"
"344","Invergarry, Inverness-Shire, United Kingdom"
"1692","Inverness, United Kingdom"
"4560","Inverness, United States"
"1208","Inverness-shire, United Kingdom"
"3919","Inverurie, United Kingdom"
"1782","Iola, United States"
"628","Iola, WI, United States"
"1685","Iola, Wis, United States"
"3654","Iowa City"
"4237","Iowa City, United States"
"2439","Iowa Falls, IA, United States"
"365","Iowa, United States"
"774","Ipplepen, United Kingdom"
"6411","Ipswich, MA, United States"
"904","Ipswich, United Kingdom"
"2072","Ipswich, United States"
"5339","Irakleion Kritis, Greece"
"311","Ireland"
"4550","Irvine, CA"
"1337","Irvine, CA, United States"
"3249","Irvine, California, United States"
"3907","Irvine, United Kingdom"
"1629","Irvine, United States"
"3417","Irvington, United States"
"6111","Islandbridge, Ireland"
"5958","Isle of Bute, United Kingdom"
"1163","Isle of Colonsay, United Kingdom"
"1518","Isle of Gigha, United Kingdom"
"2053","Isle of Man, United Kingdom"
"2822","Isle of Mull, United Kingdom"
"2692","Isle of Wight, United Kingdom"
"4997","Isles of Scilly, United Kingdom"
"5348","Isleworth, United Kingdom"
"2096","Islington, United Kingdom"
"2400","Ismaning, Germany"
"467","Israel"
"2030","Issaquah, United States"
"1200","Issy les Moulineaux, France"
"2643","Issy, France"
"6501","Issy-les-Moulineaux, France"
"791","Istanbul, Turkey"
"82","Italy"
"1729","Italy, Italy"
"5689","Itasca, IL, United States"
"5835","Ithaca, NY, United States"
"228","Ithaca, United States"
"4288","Itri, Italy"
"4548","Ivanhoe East, Australia"
"4978","Ivanhoe, VIC, Australia"
"5289","Iver Heath, United Kingdom"
"5180","Jackson Hole"
"4003","Jackson Hole, United States"
"4337","Jackson, MS, United States"
"288","Jackson, United States"
"1371","Jacksonville, United States"
"3364","Jailpur, India"
"1165","Jaipur, India"
"4079","Jakarta, Indonesia"
"1438","Jamaica Plain, MA, United States"
"4578","Jamaica, United States"
"2190","Jamestown, United States"
"2395","Jamul, CA, United States"
"4855","Jamul, Calif."
"4559","Jamul, United States"
"5050","Janki k. Warszawy, Poland"
"847","Japan"
"3697","Jaspers Brush, NSW, Australia"
"5406","Jaworze, Poland"
"5720","Jaén, United States"
"4658","Jedburgh, United Kingdom"
"5995","Jefferson, NC, United Kingdom"
"284","Jefferson, NC, United States"
"672","Jefferson, United States"
"2914","Jelenia Góra, Poland"
"5917","Jersey City, N.J."
"3655","Jersey City, NY, United States"
"2508","Jersey, United Kingdom"
"719","Jerusalem, Israel"
"5223","Jesmond, United Kingdom"
"524","Jodhpur, India"
"3703","Joenkoeping, Sweden"
"258","Johannesburg, South Africa"
"6393","Johannesburg, United Kingdom"
"3436","Johhannesburg, South Africa"
"6494","Johnson City, Tenn., United States"
"1806","Johnson City, United States"
"4098","Johnsonville, New Zealand"
"1871","Johnsonville, United States"
"5700","Joondalup, WA, Australia"
"2224","Jordanville, United States"
"4802","Joshua Tree, United States"
"3505","Junortoun, VIC, Australia"
"4596","Jupiter, United States"
"3666","KS, United States"
"4210","KY, United States"
"4965","Kaiapoi, N.Z., New Zealand"
"5463","Kairong, Australia"
"448","Kalamazoo, MI, United States"
"4182","Kalamazoo, United States"
"6310","Kalgoorlie, Australia"
"2981","Kalisz, Poland"
"4704","Kallangur, Australia"
"6005","Kallista, VIC, Australia"
"4698","Kamas, United States"
"6091","Kambah, ACT, Australia"
"6528","Kampala, Uganda"
"766","Kanagawa, Japan"
"5172","Kandel, Germany"
"4691","Kandy, Sri Lanka"
"790","Kangaroo Flat, Australia"
"3490","Kangaroo Ground, VIC, Australia"
"593","Kangaroo Point, Australia"
"6522","Kansas City, MO"
"6551","Kansas City, Missouri"
"2614","Kansas City, Missouri, United Kingdom"
"78","Kansas City, United States"
"517","Kansas, United States"
"3846","Karachi, Pakistan"
"6462","Kariong, Australia"
"4635","Kathmandu, Nepal"
"2178","Katonah, United States"
"798","Katowice, Poland"
"2241","Kaukapakapa, New Zealand"
"5488","Kaunas, Lithuania"
"4680","Kawasaki, Japan"
"4221","Kealakekua, HI"
"4631","Kedah, Malaysia"
"4386","Keele, United Kingdom"
"3378","Keighley, United Kingdom"
"6054","Keilor, VIC, Australia"
"3588","Kells, Ireland"
"3916","Kelly Bray, United Kingdom"
"6483","Kelmscott, Australia"
"553","Kelowna, Canada"
"5384","Kelton, United Kingdom"
"224","Kempen, Germany"
"3553","Kempsey, United Kingdom"
"6217","Kempston, United Kingdom"
"966","Kempton, IL, United States"
"531","Kendal, United Kingdom"
"1385","Kenilworth, South Africa"
"1107","Kenilworth, United Kingdom"
"6148","Kenley, United Kingdom"
"4348","Kenmore, United States"
"5264","Kenmore, WA, United States"
"450","Kennebunkport, ME, United States"
"1025","Kennesaw, United States"
"3170","Kensington Gardens, SA, Australia"
"6422","Kensington, South Africa"
"1318","Kensington, United States"
"6066","Kensington, VIC, Australia"
"1195","Kent Town, Australia"
"1263","Kent, OH, United States"
"22","Kent, United Kingdom"
"2021","Kent, United States"
"5650","Kentish Town, United Kingdom"
"5576","Kentucky, Greece"
"3649","Kentucky, United Kingdom"
"583","Kentucky, United States"
"3425","Kenwyn, South Africa"
"2925","Kenya"
"3229","Kerikeri, New Zealand"
"5569","Kesrouwan, Lebanon"
"1548","Keswick, United Kingdom"
"610","Ketchum, United States"
"5438","Kettering, OH"
"960","Kettering, United Kingdom"
"5391","Kew, Australia"
"1205","Kew, VIC, Australia"
"2918","Key Biscayne, United States"
"3621","Key Lago, United States"
"6282","Keysoe, United Kingdom"
"2585","Keyworth, United Kingdom"
"4226","Kfar Habad, Israel"
"4534","Kfar Saba, Israel"
"3351","Kiama, Australia"
"6378","Kibworth, Leicester, United Kingdom"
"664","Kidderminster, United Kingdom"
"866","Kidlington, United Kingdom"
"2269","Kielce, Poland"
"1267","Kihei, United States"
"680","Kila, MT, United States"
