"","artname","count","genre","nchar"
"16684","Oddział Zamknięty",1,"rock, polish, polish+rock, classic+rock, 80s",17
"16685","Odeed Vs Wish",1,"",13
"16686","Odeed & Wish",1,"",12
"16687","Odeon Beat Club",1,"",15
"16688","O-Dessa",1,"dubstep",7
"16689","Odetta With The Boys Choir Of Harlemd",1,"",37
"16690","Odiorne",1,"",7
"16691","O Discurso",1,"",10
"16692","Odszukać Listopad",1,"hardcore, screamo, polish, emocore, metalcore",17
"16693","Odyr Sohn",1,"",9
"16694","Odyssey Nine",1,"",12
"16695","±±“Ö”Ëäî",1,"",8
"16696","Œi—Ñ‚Ý‚Èžà",1,"",10
"16697","Oenix",1,"french, punk, france",5
"16698","Œ Rza Feat. Ghostafe",1,"",20
"16699","Œù´Åã÷Ãà",1,"",8
"16700","Offer Nissim Feat Maya",1,"house, vocal+house, dance, electronic, house+and+tribal+songs",22
"16701","Offer Nissim Feat. Maya",1,"house, vocal+house, dance, electronic, house+and+tribal+songs",23
"16702","Officer Down",1,"crack+rock+steady, hardcore, hardcore+punk, punk, punk+rock",12
"16703","Officer Jones And His Patrol Car Problems",1,"mathcore, hardcore, belgian, chaotic+hardcore",41
"16704","Official Podcast Of Skeptic Magazine",1,"podcast, religion, magic, atheism, christianity",36
"16705","Official Xbox Magazine",1,"podcast, xbox360, oxm",22
"16706","Off White Lies",1,"",14
"16707","Of God And Science",1,"indie, radiohead, grizzly+bear, local+natives, post-rock",18
"16708","Often Wrong",1,"",11
"16709","Ogre & Mark Walk",1,"",16
"16710","Ogün Sanlısoy",1,"turkish+rock, rock, turkish, alternative, alternative+rock",13
"16711","Ohama Beach",1,"",11
"16712","Oh, Apollo!",1,"screamo, hardcore, emo, experimental",11
"16713","Oh,Beast!",1,"",9
"16714","Oh Brother Where Art Thou",1,"soundtrack",25
"16715","Ohmega Watts; The Bamboos",1,"funk, soul, deep+funk, australian, funky",25
"16716","Ohmg & Bruno",5,"chillout, lounge, cafe+del+mar, ambient, jazzyscafe+n-z",12
"16717","Ohm-G Vs. Marko Bussian",1,"",23
"16718","Oh No, It'S Birds",1,"post-hardcore, math+rock, progressive, experimental, progressive+rock",17
"16719","Oh No Not Him Aka Michael J Coxx",1,"",32
"16720","Oh No! The Sky Is Falling",1,"",25
"16721","Oh Oh Oh Trouble",1,"indie, oh+oh+oh+trouble",16
"16722","O Holy Night",1,"steampunk, steamwave, indie+christmas, psychedelic, christmas",12
"16723","Ohrewürm",1,"",8
"16724","Oh Six",1,"",6
"16725","Oh Six Feat. D. Lops",1,"",20
"16726","Ohta Michihiko & Aim",1,"",20
"16727","Ohta Michihiko, Aim, & Wada Kouji",1,"",33
"16728","Oh*Yeah",1,"",7
"16729","Ò. Îâñèåíêî",1,"",11
"16730","Oidentifierad Unge",1,"",18
"16731","Òîïàëîâ Âëàä",1,"",12
"16732","Oil Rig Catering",1,"folk, noise, pop, instrumental, krautrock",16
"16733","Okan Murat Öztürk",1,"turkish, saz, turkish+folk, turkey, spotify",17
"16734","Økapi",1,"italian, turntablism, electronic, italy, five-star",5
"16735","Okkervil River - Lost Coastlines",1,"indie, folk, indie+rock, alt-country, alternative",32
"16736","Ok King",1,"",7
"16737","Okma",1,"",4
"16738","Okotô",1,"punk, metal, grunge, crossover",5
"16739","Oktavsegosentrifug",1,"",18
"16740","Ólafur Arnalds",7,"ambient, instrumental, piano, icelandic, contemporary+classical",14
"16741","Oland",1,"",5
"16742","Olav Basoski & Michie One",2,"",25
"16743","Old Boy",3,"soundtrack, korean, classical, instrumental, ost",7
"16744","Old Crow Medicine Show (With David Rawlings)",1,"",44
"16745","Old Crow Medicine Show With David Rawlings",1,"bluegrass, folk, country, americana, alt-country",42
"16746","Old Dirty Hh",1,"",12
"16747","Oldfield V. The Orb",1,"",19
"16748","Old Haunts",1,"indie+rock, indie, surf+rock, alternative, kill+rock+stars",10
"16749","Oldies",7,"oldies, 70s, movie+soundtracks, usa, urban",6
"16750","Ol' Dirty Bastard M/ Slim Thug & Bun B",1,"",38
"16751","Ol' Dirty Bastard/The Genius",1,"",28
"16752","Oldman",1,"hiphop, poprock, guitar, ambient, belarusian",6
"16753","Old Money",1,"hip-hop, folk, indie, american",9
"16754","Old Oldman",1,"ambient, awesome, experimental+electronica, 20kbps, lobit",10
"16755","Old Skool Professors Of Funk",1,"",28
"16756","Old Skool Raverrs",1,"",17
"16757","Oleg Aj",1,"",7
"16758","Oleg Satichenko",1,"",15
"16759","Ole Paus & Jonas Fjeld",2,"",22
"16760","Olga Roussakova",1,"sacred",15
"16761","Olga Tañón",1,"latin, merengue, female+vocalists, pop, latin+pop",10
"16762","Ølguttene",2,"ha+ha+ha",9
"16763","Oli Dab & Solid Gold",1,"",20
"16764","Oligami",1,"",7
"16765","Oligarch",1,"breakcore, mash+up, electronic, death+metal, cmbcmw",8
"16766","Olin & The Moon",1,"rock, alt-country, indie, alternative+rock, indie+rock",15
"16767","Olive Greche",1,"italian, rock, cover, blues",12
"16768","Oliver Dragojević",1,"pop, croatian, male+vocalists, balkan",17
"16769","Oliverio & Mos",1,"progressive, progressive+house",14
"16770","Oliver Moldan Presents Prawler",1,"techno, house, germany, 00s",30
"16771","Oliver Postgate",1,"spoken+word, children%27s, animator, broadcaster",15
"16772","Oliver Stumm",1,"",12
"16773","Oliver Sudden",1,"",13
"16774","Olivia (Brazil)",1,"",15
"16775","Olivia Newton-John, Electric Light Orchestra",1,"pop, female+vocalists, 80s, 70s, country",44
"16776","Olivia Newton-John & The Tubes",1,"pop, female+vocalists, 80s, 70s, country",30
"16777","Olivier Derivière",1,"soundtrack, instrumental, electronic, dark+ambient, classical",17
"16778","Olly & The Good Fellas",1,"swing, rockabilly, jazz, rhythm+and+blues, rock+and+roll",22
"16779","O'Luge",1,"reggae, reggie, dub, roots+reggae",6
"16780","Olympians(The)",1,"",14
"16781","Omac",1,"",4
"16782","Omaha Feat Fiona",2,"electropop, house, electronic, dance, love+songs",16
"16783","Omar, Don Feat Fabolous",1,"",23
"16784","Omar Metíouí & Eduardo Paniagua",1,"",31
"16785","Omar Reid",1,"",9
"16786","Omar S - Detroit",1,"deep+house, house, techno, detroit, detroit+house",16
"16787","Omar Sosa And Greg Landau",1,"",25
"16788","Omaur Bliss",1,"",11
"16789","Omd Vs Sash",1,"",11
"16790","Om Hellenkamp",3,"new+age, meditation, world, world+music, sufi",13
"16791","Omid F. Nobody",1,"",14
"16792","Omikron.Psi",1,"",11
"16793","Omnisence",1,"",9
"16794","Omni Trio (Aquasky Vs Masterblaster Remix)",1,"",42
"16795","Omul Cu Șobolani",1,"alternative, alternative+rock, romanian, rock, strefa+rokendrola+wolna+od+angola",16
"16796","Ömür Göksel",1,"eskiler, turkpop, ahmet, nostaljik, soprano+sesler",11
"16797","On",3,"hardcore, ambient, drone, straight+edge, hardcore+punk",2
"16798","Onasis Feat. Jhetto",1,"",19
"16799","Ondřej Havelka A Jeho Melody Makers",1,"swing, jazz, czech, 40s, electroswing",35
"16800","One-2-Call!",1,"",11
"16801","One Be Lo Feat. Magestik Legend",1,"detroit, chill, midwest, 2005, underground+rap",31
"16802","One Be Lo Ft. Magestik Legend",1,"",29
"16803","One Fiddy 2 (152)",1,"",17
"16804","Onegai Twins Single - Kotoko & Hiromi Sato",1,"",42
"16805","One Light Out",1,"skate+punk, punk+rock, melodic+hardcore, skatepunk, fast+melodic+punk",13
"16806","One Of These Things First",1,"",25
"16807","One Piece",2,"anime, soundtrack, japanese, one+piece, anime+music",9
"16808","Onerepublic Feat Timbaland",1,"hip-hop, rnb, pop, rap, timbaland",26
"16809","One Republic Ft. Timbaland",1,"love, eletronic, wicked",26
"16810","One Republic Vs. Bronski Beat",1,"",29
"16811","One Self (Aka Dj Vadim)",1,"hip-hop, ninja+tune, underground+hip-hop, hip+hop, rap",23
"16812","One Star Hotel",1,"",14
"16813","One-T + Cool-T",3,"",14
"16814","Onethousand Pictures",1,"",20
"16815","On Guardian Unlimited",1,"",21
"16816","Onili",4,"electric, dancey, asciiecho, catchy, baltimore",5
"16817",".Onion:Wrath.",1,"",13
"16818","Onionz & Master/F.K. Junior And Sindress",1,"",40
"16819","Önképző Szakkör",1,"alternative, parody, humour, hungarian, under+2000+listeners",15
"16820","Onkl P , Jaa9, Point, Nils Med Skilz",1,"",36
"16821","Onklp,Keemone,Jaa9,Roma",2,"hip-hop, norwegian",23
"16822","Onklp&Makaberkadaver",1,"",20
"16823","Onkl P M/ Equicez",1,"",17
"16824","Onkl P M/ Kverulanton & Sjakkmats",1,"",33
"16825","Onkl P M/ Nico D",1,"",16
"16826","Onkl P M/ Timbuktu",1,"",18
"16827","Onkl P M/ Vivi",1,"",14
"16828","Onkl P & Sjakkmats",1,"",18
"16829","Only Child Feat Kriminul",1,"lounge, chillout, downtempo, beats, hard+rock",24
"16830","Onlykeyshia.Com - Keyshia Cole",1,"",30
"16831","Only One",2,"",8
"16832","On Meth",1,"",7
"16833","On My Own Time (Write On!)",1,"",26
"16834","On/Off",1,"",6
"16835","On Off On",1,"electro, electronic, russian, russian+electro, electronica",9
"16836","Ono With Cat Power",1,"post-revolutionary+pop+song",18
"16837","Onrust & Rotjong",1,"",16
"16838","Ontario Thunderstorm",1,"indie+pop",20
"16839","On This Day We Met Gambas Pil Pil",1,"",33
"16840","Onur Akın",3,"turkish+folk, folk, slow, turk, turkish",9
"16841","Onur Engin",1,"house, all, funk, deep+house, turkish",10
"16842","Onur Özer",2,"minimal, minimal+techno, techno, electronic, tech+house",9
"16843","Onyx Feat Gemma J",1,"",17
"16844","Onyx Feat. Gemma J",1,"",18
"16845","Onyx Feat. Lost Boyz",1,"",20
"16846","Ò_Ó",2,"experimental, brutal+death+metal, wtf, lo-fi, post+everything",3
"16847","Õô´«",1,"",4
"16848","Öøëüµñïñµäè¨Àû",1,"",14
"16849","Ooh Ee",2,"house, french+house, nu+disco, new+italo, nu+rave",6
"16850","–Ø‘ºƒjƒgƒ‰",1,"",10
"16851","Òóòñè È Êãá",1,"",11
"16852","Oöphoi",1,"ambient, drone, dark+ambient, drone+ambient, deepspaceone",6
"16853","Oortcloud",1,"electronic, ambient, experimental, pixies+palace, oortcloud",9
"16854","Ootsuki Kenji Feat. Nonaka Ai & Inoue Marina & Kobayashi Yuu & Sawashiro Miyuki & Shintani Ryouko",1,"japanese, anime, soundtrack, japan, j-rock",97
"16855","Op1Um!",1,"",6
"16856","Op8 Ft Lisa Germano",1,"",19
"16857","Opah",1,"endpilot",4
"16858","Opaque M/ The Loudmouf Choir",1,"",28
"16859","Ô Paradis",2,"neofolk, apocalyptic+folk, experimental, dark+folk, o+paradis",9
"16860","Opasnie Djs",1,"pop, fon",11
"16861","Opca Opasnost",1,"hard+rock, croatian, rock, heavy+metal, cro-rock",13
"16862","Open University",2,"podcast, educational, british, educational+podcast",15
"16863","Operaator",1,"",9
"16864","Operação 81",1,"punk, punk+brasil",11
"16865","Opéra De Nuit",1,"coldwave, post-punk, new+wave, french, french+cold+wave",13
"16866","Operation Bumblebee",1,"",19
"16867","Ophidian & D-Spyre",1,"",18
"16868","Opopo",1,"electro, post+punk, dance+punk, post-electro",5
"16869","Op & Po Orchestra",1,"",17
"16870","Opposite Of Faith",1,"electronica, trip-hop, network, alternative, elektro+target",17
"16871","Opus 15",1,"",7
"16872","Opus One & Toe Jam",1,"",18
"16873","Orange 2 Red",1,"",12
"16874","Orange Anubis",1,"",13
"16875","Orange Kid",1,"",10
"16876","Orangewarrior",1,"",13
"16877","Orang_Redux_777",1,"",15
"16878","Oranje",1,"beautiful, electronic, shoegaze, downtempo, chill",6
"16879","Oran Juice Jones Feat. Stu Large",1,"",32
"16880","Orbital Vs. Talking Heads",1,"",25
"16881","Orbit (Featuring Carol Hall)",1,"",28
"16882","Orcheste Cinema",1,"",15
"16883","Orchester Gert Wilden",1,"myhits, orchester, buntes+allerlei",21
"16884","Orchestra And Chorus",1,"",20
"16885","Orchestra Marrabenta Star De Moçambique",2,"mozambique, world, african, africa, marrabenta",39
"16886","Orchestra Nazionale Russa - Yakov Kreizberg(Dir.) - Julia Fischer(Violino)",1,"",74
"16887","Orchestra Popolare La Notte Della Taranta",1,"griko, magna+grecia, italian++folk, southern+italian",41
"16888","Orchestre Philharmonique De Strasbourg With Francois-Rene Duchable And Theodore Guschlbauer",1,"",91
"16889","Orchrist",1,"melodic+death+metal",8
"16890","O Rei Leão",1,"%3C3, soundtrack, disney, childhood",10
"16891","O'Reilly Media Emerging Technology Conference",1,"",45
"16892","Oreiro",1,"hardcore, hardcore+punk, punk, metalcore, polish+hardcore",6
"16893","Oren Rosen-Dahan (אורן רוזן-דהן)",2,"israeli, singer-songwriter, pop+hebrew, ethnic+fusion+robertitus, all",32
"16894","Øresus",1,"punk+rock, all, spotify",6
"16895","Orf Radio Fm4",1,"podcast, fm4, austrian, kabarett",13
"16896","Organism 12 M/ Chords",1,"",21
"16897","Organism 12 M/ Peshi",1,"",20
"16898","Orgasm12",1,"",8
"16899","Orhan Ölmez",1,"all, love+song, romance, turkish, soft",11
"16900","Ori.Capcom Arr.—Hœº",1,"",19
"16901","Original Broadway Cast (A Chorus Line)",1,"",38
"16902","Original Broadway Cast (Avenue Q)",1,"",33
"16903","Original Broadway Cast Of Rent",1,"",30
"16904","Original Broadway Cast (Sweeney Todd)",1,"",37
"16905","Original By Aphex Twin",1,"",22
"16906","Original By Choice (Laurent Garnier & Shazz)",1,"",44
"16907","Original By Depeche Mode",1,"",24
"16908","Original By Felix",1,"",17
"16909","Original By Gusto",1,"",17
"16910","Original By Lfo",1,"",15
"16911","Original By Lunatic Asylum",1,"",26
"16912","Original By Massive Attack",1,"",26
"16913","Original By Moby",1,"",16
"16914","Original By Rolando",1,"",19
"16915","Original By Sabres Of Paradise",1,"",30
"16916","Original By Sueno Latino",1,"",24
"16917","Original By T99",1,"",15
"16918","Original Cast Complete Symphonic Recording",1,"",42
"16919","Original Cast - Evil Dead: The Musical",1,"",38
"16920","Original Motion Picture Sountrack By Lalo Schifrin",1,"",50
"16921","Original Sin (G Dub) Mr275348@",1,"",30
"16922","Originoo Gunn Clappaz/Sadat X/Sean Balck",1,"",40
"16923","Orishas & Compay Segundo",1,"hip+hop+a+lo+cubano",24
"16924","Orishas & Heather Headley",1,"latin, hip-hop, cuban, rap, hip+hop",25
"16925","Ørjanbeats",1,"",10
"16926","Örjan Wiklund",1,"",13
"16927","Orkestar Zirkonium",1,"",18
"16928","Orkidea Ft Valeska",1,"",18
"16929","Orkiestra Adama Sztaby - Taniec Z Gwiazdami",1,"latin, dance",43
"16930","Ornella Vanoni & Eros Ramazzotti",1,"igorfree, ornella+vanoni+eros+ramazzotti+-solo+un+volo, amalia+gre+-io+camino+di++notte+da+sola",32
"16931","Ornette Coleman Howard Shore",1,"jazz, free+jazz, avant-garde, saxophone, avant-garde+jazz",28
"16932","Orochikazuya",1,"speedcore, breakcore, lolicore, hardcore, gabber",12
"16933","Orouni Feat. Mina Tindle",1,"french, france",24
"16934","Orphan",1,"sludge, sludge+metal, experimental, post+punk, stoner+sludge",6
"16935","Orphan Boy",1,"indie+rock, garage+punk, indie, uk, british",10
"16936","Orquesta Aragón",2,"latin, cuban, salsa, cuba, lounge",15
"16937","Orquesta Del Plat",3,"",17
"16938","Orquesta Revé",1,"latin, montuno, cuba, world, world+music",13
"16939","Orquesta Típica Tangarte",1,"tango, instrumental, tango+dance, tango+argentino, orquesta+tiica+tangarte",24
"16940","Orquestra Brasileira De Espetáculos",1,"",35
"16941","Orquestra Esencia",1,"",17
"16942","Orquídea Negra",1,"heavy+metal, traditional+heavy+metal, brazilian, brazilian+metal, santa+catarina",14
"16943","Orso Verona",1,"8-bit, indie+8-bit, strange, 8bit, hack",11
"16944","Orthodox Ecclesiastic Byzantin",1,"",30
"16945","Ortinho",2,"brazil, brazilian, pernambuco, brazilian+music, all",7
"16946","Orup & Karin Wistrand",1,"swedish, 1988, rakt+over+disc",21
"16947","Orzelda",1,"experimental, 8-bit, prda, scare+the+kids, noise+pop",7
"16948","Osama St'Z Laden",1,"",16
"16949","O Samba É Minha Nobreza",1,"",23
"16950","Os Bambas Do Cavaquinho E Do Bandolim",1,"",37
"16951","Osbourne & Zappa",1,"",16
"16952","Os Brazões",1,"psychedelic, tropicalia, brazilian, rock, classic+rock",10
"16953","O'Scar",1,"",6
"16954","Oscar D'León",2,"salsa, latin, latino, venezuela, chill906",12
"16955","Oscar Olano",1,"el+salvador, singer-songwriter, ruben+blades, latino+pop+music",11
"16956","O.S.C.A.R.R.",1,"",12
"16957","Os Catalépticos",1,"psychobilly, power+psychobilly, rockabilly, brazilian, psycho",15
"16958","Os Cavaleiros Do Zodíaco",1,"anime, japanese",24
"16959","Oschino Ft Peedi Crack & Sparks",1,"",31
"16960","Oschino & Sparks",1,"",16
"16961","Oschino, Sparks & Beanie Sigel",1,"",30
"16962","Oschino, Sparks, Young Chris & Freeway",1,"",38
"16963","Oschino, Sparks, Young Chris & Twista",1,"",37
"16964","Os Cometas",1,"",10
"16965","Oshirikajiri-Mushi",1,"",18
"16966","Osho Gurdjieff",1,"",14
"16967","Os Incríveis",2,"rock, classic+rock, brazilian, 60s, brazil",12
"16968","Osiris Taurus",1,"medieval, pagan, darkwave, folk, mittelalter",13
"16969","Oskari Kankaan 7 Seinähullua Veljestä",1,"",37
"16970","Oslagbara 1989",1,"",14
"16971","Oslo Børs",1,"punk+rock, all, norwegian, norwegian+punk, spotify",9
"16972","Oslo Fluid & Sam",1,"",16
"16973","Osman Hadzic",1,"folk, pop-folk, bosnia, bosnian, bosansko",12
"16974","Os Mano Véi",1,"",11
"16975","Os_Nerds",1,"rock, alternative+rock, brazil, nerd+music, brazilian",8
"16976","Os Seresteiros",1,"",14
"16977","Ossos Do Ofício",1,"",15
"16978","Os Subterrâneos",1,"art+and+all, lounge, alternative, experimental, brasil",15
"16979","Os Super Quentes",1,"",16
"16980","O.S.S.Y",1,"hard+rock, finnish, finnish+punk+metal, metal, rock",7
"16981","Ost",15,"",3
"16982","Östblocket",2,"balkan, swedish, klezmer, jazz, vocal",10
"16983","Os Thompsons",1,"punk+rock, ska+punk, brazilian, punk+rock+brasil, punkrock",12
"16984","Ost ""Kill Bill Vol. 2"" 04 Charlie Feathers",1,"",42
"16985","Ost ""Kill Bill Vol. 2"" 08 David Carradine And Uma Thurma",1,"",56
"16986","Östro 430",1,"post-punk, new+wave, ndw, punk, german",9
"16987","Ost Wonderful Days",1,"",18
"16988","Osukuza Project",1,"",15
"16989","Osvaldo Fresedo & Héctor Pacheco",1,"",32
"16990","Öszibarack",6,"electronic, polish, trip-hop, chillout, electronica",10
"16991","Oszillotom",1,"industrial, killer, ambient, dark+ambient",10
"16992","O Teatro Mágico",3,"mpb, alternative, brazilian, folk, brasil",15
"16993","Oter",1,"norwegian, rap, hip-hop, norway, artists+i+have+seen+live",4
"16994","Otokasさん",1,"",8
"16995","Otro",1,"antofagasta, rock, electronic, industrial, chile",4
"16996","Otterley",1,"chillout, scottish, glasgow, curious, findo+gask",8
"16997","Otto Ackermann, Niederländisches Philharmonisches Orchester, Grete Mosheim",1,"",74
"16998","Otto Feat Robbie Thuesday",1,"",25
"16999","Ottomix & Mc Dilly",1,"",18
"17000","Ottorinorespighi",1,"classical, italian, 20th+century+classical, composer, 20th+century+classical+composer",16
"17001","Otto Von Walton",3,"ambient, electronic, all, electronica, fave",15
"17002","Öü»ª½¡",1,"",6
"17003","÷Øüâ×£Ìé",1,"",8
"17004","Ouija Radio",2,"ouija+radio, female+vocalists, theyre+coming+to+take+me+away+hehee, rock, punk",11
"17005","Ouran High School Host Club Os",1,"",30
"17006","Ouran High School Host Club Ost Ii",1,"",34
"17007","Ouran Koukou Host Club - Chieco Kawabe",1,"",38
"17008","Our Haunted Kingdom",1,"stoner+metal, stoner+rock, doom+metal, doom, psychedelic",19
"17009","Our Lady Fatima",1,"alternative, post+punk, beats, post-punk, missingtoof",15
"17010","Our Lunar Activities",1,"scottish, soundslikeplacebo",20
"17011","Outasight",1,"hip-hop, rap, new+york, hip+hop, underground+hip-hop",9
"17012","Outcaste",1,"",8
"17013","Outdaville",1,"",10
"17014","Outerness Of Biskopsgården",1,"",26
"17015","Outkast/Andre 3000",1,"hip-hop, funk, rap, soul, hip+hop",18
"17016","Outkast Feat. Benny Benassi",1,"",27
"17017","Outkast Feat. Janelle Monáe",1,"",27
"17018","Outkast Feat. Killer Mike",2,"hip-hop, catchy, 00s, manic, male+vocalists",25
"17019","Outkast Feat. Lil' Wayne & Snoop Dogg",1,"",37
"17020","Outkast Feat. Sean Paul",1,"dancehall",23
"17021","Outkast Featuring Killer Mike & Janelle Monae; Outkast Featuring Sleepy Brown & Janelle Monae",1,"",93
"17022","Outkast M/ Backbone & Big Gipp",1,"",30
"17023","Outkast M/ Cee-Lo, Erykah Badu & Big Rube",1,"",41
"17024","Outkast M/ George Clinton",1,"",25
"17025","Outkast M/ Masada & Witchdoctor",1,"",31
"17026","Outkast M/ Raekwon",1,"",18
"17027","Outkast M/ Sleepy Brown",1,"",23
"17028","Outkast M/ T-Mo, Big Gipp & Khujo",1,"",33
"17029","Outkast Vs. Jamiroquai",1,"",22
